CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalItems,Recency,AvgOrderValue,PurchaseSpan
C10319,2023-09-12 19:00:00,2022-02-04 08:00:00,17,1933.77,261,111,113.75,585
C10320,2023-10-11 19:00:00,2022-01-25 08:00:00,15,3801.85,569,82,253.46,624
C10321,2023-09-27 19:00:00,2022-01-13 13:00:00,3,332.07,72,96,110.69,622
C10322,2023-10-14 16:00:00,2022-02-21 10:00:00,9,1084.86,165,79,120.54,600
C10323,2023-03-08 10:00:00,2022-07-08 13:00:00,5,1028.37,126,299,205.67,242
C10324,2023-11-21 13:00:00,2022-01-25 08:00:00,39,5652.33,902,41,144.93,665
C10325,2023-11-08 19:00:00,2022-03-18 12:00:00,39,4577.42,719,54,117.37,600
C10326,2023-08-21 20:00:00,2022-06-28 11:00:00,6,551.74,114,133,91.96,419
C10327,2023-10-20 18:00:00,2022-02-14 15:00:00,9,474.58,68,73,52.73,613
C10328,2023-08-25 18:00:00,2022-04-30 10:00:00,4,715.25,129,129,178.81,482
C10329,2023-11-15 14:00:00,2022-01-05 13:00:00,10,588.67,86,47,58.87,679
C10330,2023-09-24 12:00:00,2022-06-29 13:00:00,6,416.21,67,99,69.37,451
C10331,2022-06-13 15:00:00,2022-06-13 09:00:00,1,749.4,34,567,749.4,0
C10332,2023-02-23 20:00:00,2022-03-28 09:00:00,4,815.29,99,312,203.82,332
C10333,2023-03-02 16:00:00,2022-06-07 08:00:00,2,138.84,33,305,69.42,268
C10334,2023-08-27 18:00:00,2022-01-01 09:00:00,11,1037.93,115,127,94.36,603
C10335,2023-09-29 15:00:00,2022-07-05 14:00:00,6,453.34,82,94,75.56,451
C10336,2023-09-14 16:00:00,2022-02-04 13:00:00,7,404.2,66,109,57.74,587
C10337,2023-10-01 18:00:00,2022-01-10 16:00:00,41,2351.62,480,92,57.36,629
C10339,2023-12-06 19:00:00,2022-01-11 08:00:00,47,3397.64,484,26,72.29,694
C10341,2023-08-12 19:00:00,2022-02-05 12:00:00,8,1017.27,134,142,127.16,553
C10342,2023-07-30 17:00:00,2022-02-06 10:00:00,11,1690.49,315,155,153.68,539
C10343,2022-09-23 18:00:00,2022-09-23 14:00:00,1,132.2,22,465,132.2,0
C10344,2022-01-24 19:00:00,2022-01-24 10:00:00,1,414.64,37,707,414.64,0
C10345,2023-04-29 15:00:00,2022-01-24 12:00:00,2,124.14,18,247,62.07,460
C10346,2022-01-31 11:00:00,2022-01-31 11:00:00,1,26.91,9,700,26.91,0
C10347,2022-09-09 17:00:00,2022-02-07 15:00:00,2,159.31,35,479,79.66,214
C10348,2023-07-06 16:00:00,2023-03-01 13:00:00,2,71.95,20,179,35.98,127
C10349,2022-01-19 20:00:00,2022-01-19 12:00:00,1,258.92,40,712,258.92,0
C10350,2023-10-18 17:00:00,2022-02-21 19:00:00,9,396.53,99,75,44.06,603
C10351,2023-12-20 20:00:00,2022-05-14 14:00:00,10,2760.54,295,12,276.05,585
C10352,2023-05-08 14:00:00,2022-02-06 12:00:00,5,371.19,60,238,74.24,456
C10353,2022-02-27 20:00:00,2022-02-27 10:00:00,1,608.85,34,673,608.85,0
C10354,2022-02-22 19:00:00,2022-02-22 13:00:00,1,94.63,19,678,94.63,0
C10355,2023-10-07 20:00:00,2022-01-17 13:00:00,14,3784.64,616,86,270.33,628
C10357,2022-03-24 17:00:00,2022-03-24 12:00:00,1,35.1,6,648,35.1,0
C10358,2023-11-05 16:00:00,2022-02-26 16:00:00,15,608.6,134,57,40.57,617
C10359,2023-07-18 15:00:00,2023-05-22 08:00:00,2,62.63,25,167,31.32,57
C10360,2022-05-12 17:00:00,2022-03-08 10:00:00,2,163.0,24,599,81.5,65
C10361,2023-12-06 16:00:00,2022-01-04 12:00:00,38,4121.96,679,26,108.47,701
C10362,2023-08-19 18:00:00,2022-01-19 13:00:00,5,260.41,54,135,52.08,577
C10363,2023-10-31 17:00:00,2022-03-06 10:00:00,12,1479.1,243,62,123.26,604
C10365,2022-03-19 19:00:00,2022-03-19 10:00:00,1,48.36,7,653,48.36,0
C10366,2022-05-07 17:00:00,2022-05-07 16:00:00,1,106.63,17,604,106.63,0
C10367,2023-07-22 14:00:00,2022-04-06 09:00:00,16,1152.63,205,163,72.04,472
C10368,2022-04-26 11:00:00,2022-04-26 11:00:00,1,84.96,9,615,84.96,0
C10370,2023-10-17 17:00:00,2022-10-12 11:00:00,3,830.48,123,76,276.83,370
C10371,2022-02-14 20:00:00,2022-02-14 08:00:00,1,360.71,49,686,360.71,0
C10372,2023-11-15 17:00:00,2022-02-25 10:00:00,21,1309.15,260,47,62.34,628
C10373,2023-05-20 13:00:00,2023-05-15 09:00:00,2,80.1,21,226,40.05,5
C10374,2023-07-27 12:00:00,2022-05-11 08:00:00,5,964.89,163,158,192.98,442
C10375,2023-10-07 14:00:00,2022-01-06 17:00:00,23,1759.56,251,86,76.5,638
C10376,2023-11-19 16:00:00,2022-01-19 12:00:00,21,1652.36,312,43,78.68,669
C10377,2023-09-01 20:00:00,2022-03-23 11:00:00,5,1003.57,176,122,200.71,527
C10378,2022-06-25 12:00:00,2022-04-11 08:00:00,3,357.06,52,555,119.02,75
C10379,2022-04-26 14:00:00,2022-03-13 12:00:00,2,262.59,36,615,131.29,44
C10380,2023-11-05 18:00:00,2022-01-20 08:00:00,44,8116.44,1189,57,184.46,654
C10381,2023-10-29 17:00:00,2022-01-05 10:00:00,15,1875.67,257,64,125.04,662
C10382,2023-06-26 13:00:00,2022-09-25 11:00:00,2,200.65,34,189,100.32,274
C10383,2023-04-29 19:00:00,2022-01-22 09:00:00,3,297.87,45,247,99.29,462
C10384,2023-09-29 19:00:00,2022-02-11 14:00:00,7,1122.22,98,94,160.32,595
C10385,2023-08-11 20:00:00,2022-03-14 11:00:00,3,120.1,22,143,40.03,515
C10386,2022-06-25 17:00:00,2022-02-14 08:00:00,2,204.43,43,555,102.22,131
C10387,2022-08-02 19:00:00,2022-06-24 18:00:00,2,60.6,14,517,30.3,39
C10388,2023-11-07 13:00:00,2022-04-10 08:00:00,7,510.1,107,55,72.87,576
C10389,2023-10-14 12:00:00,2022-01-13 14:00:00,26,1502.5,258,79,57.79,638
C10390,2022-01-24 15:00:00,2022-01-24 09:00:00,1,156.85,39,707,156.85,0
C10391,2023-09-24 20:00:00,2022-01-11 09:00:00,26,2506.62,466,99,96.41,621
C10392,2022-03-13 10:00:00,2022-03-13 09:00:00,1,20.5,6,659,20.5,0
C10393,2023-01-31 15:00:00,2023-01-31 12:00:00,1,10.18,3,335,10.18,0
C10395,2023-03-01 20:00:00,2022-01-25 09:00:00,3,200.15,51,306,66.72,400
C10396,2022-03-26 18:00:00,2022-03-26 10:00:00,1,93.56,21,646,93.56,0
C10397,2023-08-09 17:00:00,2022-01-08 08:00:00,9,2339.42,284,145,259.94,578
C10398,2023-06-18 15:00:00,2022-01-26 08:00:00,3,407.79,64,197,135.93,508
C10399,2023-10-08 18:00:00,2022-04-16 10:00:00,13,1436.44,289,85,110.5,540
C10400,2023-10-11 16:00:00,2022-03-29 15:00:00,8,757.36,84,82,94.67,561
C10401,2023-06-04 19:00:00,2022-04-17 18:00:00,5,301.98,82,211,60.4,413
C10404,2023-08-17 18:00:00,2023-01-09 12:00:00,4,192.1,35,137,48.02,220
C10405,2023-10-12 20:00:00,2022-03-01 13:00:00,8,1935.99,287,81,242.0,590
C10406,2023-09-30 16:00:00,2022-02-03 13:00:00,6,954.01,123,93,159.0,604
C10407,2023-08-26 20:00:00,2023-01-22 12:00:00,5,1032.29,176,128,206.46,216
C10408,2023-12-06 09:00:00,2022-05-22 14:00:00,10,1121.63,212,26,112.16,562
C10409,2023-12-03 17:00:00,2022-01-28 18:00:00,19,842.92,173,29,44.36,673
C10410,2022-12-18 13:00:00,2022-04-28 15:00:00,4,414.66,72,379,103.66,233
C10411,2023-10-23 17:00:00,2022-01-02 12:00:00,9,542.54,107,70,60.28,659
C10412,2023-09-11 19:00:00,2022-01-13 10:00:00,7,933.47,179,112,133.35,606
C10413,2023-08-06 15:00:00,2022-01-25 08:00:00,16,2427.92,372,148,151.74,558
C10414,2023-11-27 15:00:00,2022-01-18 18:00:00,23,1557.35,222,35,67.71,677
C10415,2023-12-16 09:00:00,2022-01-03 08:00:00,32,6539.74,864,16,204.37,712
C10416,2022-02-15 14:00:00,2022-02-15 14:00:00,1,17.44,8,685,17.44,0
C10417,2023-10-28 20:00:00,2022-01-03 09:00:00,13,1835.49,296,65,141.19,663
C10418,2023-11-10 19:00:00,2022-06-25 12:00:00,5,1054.1,182,52,210.82,503
C10419,2023-08-28 17:00:00,2022-06-14 10:00:00,6,373.29,95,126,62.22,440
C10420,2023-11-08 17:00:00,2022-01-01 18:00:00,10,697.6,101,54,69.76,675
C10422,2023-01-08 14:00:00,2023-01-08 10:00:00,1,165.73,32,358,165.73,0
C10423,2023-10-18 19:00:00,2022-01-21 20:00:00,16,1684.72,283,75,105.3,634
C10424,2023-06-14 18:00:00,2022-01-04 18:00:00,6,1333.01,143,201,222.17,526
C10425,2022-02-19 20:00:00,2022-02-19 13:00:00,1,91.82,21,681,91.82,0
C10426,2022-03-21 11:00:00,2022-03-21 11:00:00,1,18.35,5,651,18.35,0
C10427,2023-03-04 09:00:00,2022-01-14 09:00:00,6,505.73,110,303,84.29,414
C10428,2023-05-30 12:00:00,2022-01-06 08:00:00,3,167.04,38,216,55.68,509
C10429,2023-03-31 16:00:00,2022-05-25 08:00:00,5,380.22,54,276,76.04,310
C10430,2022-02-27 19:00:00,2022-02-27 09:00:00,1,131.7,40,673,131.7,0
C10431,2023-08-31 19:00:00,2022-03-22 10:00:00,11,1129.62,158,123,102.69,527
C10432,2022-02-25 15:00:00,2022-02-25 15:00:00,1,10.75,5,675,10.75,0
C10433,2022-10-15 20:00:00,2022-08-18 20:00:00,2,214.43,33,443,107.22,58
C10434,2023-02-05 15:00:00,2022-01-31 13:00:00,2,179.38,52,330,89.69,370
C10435,2022-05-11 17:00:00,2022-01-07 17:00:00,2,205.29,51,600,102.64,124
C10436,2023-10-06 18:00:00,2022-02-04 08:00:00,8,1623.01,277,87,202.88,609
C10437,2023-12-10 18:00:00,2022-06-04 11:00:00,10,631.73,122,22,63.17,554
C10438,2023-11-17 18:00:00,2022-02-01 09:00:00,13,1673.26,339,45,128.71,654
C10439,2023-11-24 11:00:00,2022-03-16 15:00:00,10,1149.28,229,38,114.93,617
C10440,2023-08-17 12:00:00,2023-01-13 12:00:00,4,181.22,57,137,45.3,216
C10441,2023-10-19 19:00:00,2022-01-27 13:00:00,12,1336.08,187,74,111.34,630
C10442,2023-11-12 17:00:00,2022-01-09 12:00:00,46,3998.47,713,50,86.92,672
C10443,2022-03-13 19:00:00,2022-03-13 17:00:00,1,27.7,10,659,27.7,0
C10444,2022-03-05 18:00:00,2022-03-05 09:00:00,1,157.66,31,667,157.66,0
C10445,2022-01-20 20:00:00,2022-01-20 20:00:00,1,53.64,9,711,53.64,0
C10446,2022-02-01 11:00:00,2022-02-01 11:00:00,1,47.3,10,699,47.3,0
C10447,2023-09-09 11:00:00,2022-05-11 10:00:00,11,927.99,145,114,84.36,486
C10448,2022-11-10 19:00:00,2022-01-05 15:00:00,5,317.09,50,417,63.42,309
C10449,2022-08-19 12:00:00,2022-03-09 10:00:00,3,321.9,73,500,107.3,163
C10450,2023-08-10 16:00:00,2023-03-04 09:00:00,2,727.26,33,144,363.63,159
C10451,2023-04-23 18:00:00,2022-01-12 08:00:00,6,493.29,34,253,82.21,466
C10453,2023-10-16 17:00:00,2022-01-15 08:00:00,10,1344.4,242,77,134.44,639
C10454,2023-12-10 14:00:00,2022-01-24 13:00:00,9,424.53,87,22,47.17,685
C10455,2023-07-26 17:00:00,2022-05-20 08:00:00,3,231.79,42,159,77.26,432
C10456,2023-05-11 19:00:00,2023-05-11 09:00:00,1,131.3,28,235,131.3,0
C10457,2023-01-28 18:00:00,2022-01-18 10:00:00,4,506.83,50,338,126.71,375
C10458,2023-08-30 14:00:00,2022-01-18 17:00:00,14,918.8,177,124,65.63,588
C10460,2023-09-30 18:00:00,2022-04-12 09:00:00,10,1651.0,259,93,165.1,536
C10461,2023-10-30 12:00:00,2022-01-08 13:00:00,26,1447.46,259,63,55.67,659
C10463,2022-04-25 18:00:00,2022-04-25 18:00:00,1,3.75,3,616,3.75,0
C10466,2023-05-26 19:00:00,2023-05-26 11:00:00,1,128.59,22,220,128.59,0
C10467,2023-05-25 17:00:00,2022-04-04 08:00:00,4,739.6,125,221,184.9,416
C10468,2023-11-16 16:00:00,2022-01-02 10:00:00,20,1849.86,371,46,92.49,683
C10469,2023-11-13 19:00:00,2022-01-20 11:00:00,16,1564.19,212,49,97.76,662
C10470,2023-07-16 12:00:00,2022-01-28 13:00:00,8,756.06,165,169,94.51,533
C10471,2023-08-01 09:00:00,2022-04-21 08:00:00,5,345.94,68,153,69.19,467
C10472,2023-07-28 09:00:00,2022-06-23 08:00:00,2,111.57,21,157,55.78,400
C10473,2023-09-23 18:00:00,2022-01-06 11:00:00,10,2052.68,182,100,205.27,625
C10474,2023-10-26 20:00:00,2022-05-01 18:00:00,22,4389.9,624,67,199.54,543
C10475,2023-10-24 20:00:00,2022-01-05 19:00:00,14,2943.62,447,69,210.26,657
C10476,2023-05-19 18:00:00,2022-03-30 14:00:00,3,91.9,26,227,30.63,415
C10477,2023-11-28 17:00:00,2022-01-12 15:00:00,35,6665.5,1005,34,190.44,685
C10479,2023-07-31 09:00:00,2022-01-11 14:00:00,12,1092.93,113,154,91.08,565
C10480,2023-09-09 18:00:00,2022-01-08 19:00:00,17,1542.61,295,114,90.74,608
C10481,2023-09-28 18:00:00,2022-04-20 20:00:00,4,657.96,75,95,164.49,525
C10482,2022-03-14 14:00:00,2022-03-14 10:00:00,1,17.03,5,658,17.03,0
C10483,2023-10-26 19:00:00,2023-01-26 11:00:00,5,677.07,84,67,135.41,273
C10484,2023-06-25 20:00:00,2022-01-29 13:00:00,5,241.18,57,190,48.24,512
C10485,2023-01-25 11:00:00,2022-02-19 11:00:00,4,146.08,30,341,36.52,340
C10486,2023-10-20 12:00:00,2022-01-06 09:00:00,12,1050.31,163,73,87.53,652
C10488,2023-09-16 19:00:00,2022-07-28 09:00:00,5,835.48,146,107,167.1,415
C10489,2023-05-17 18:00:00,2022-03-07 13:00:00,3,1534.65,55,229,511.55,436
C10492,2023-09-25 17:00:00,2022-02-07 10:00:00,5,551.85,115,98,110.37,595
C10493,2022-05-11 08:00:00,2022-05-11 08:00:00,1,44.52,6,600,44.52,0
C10494,2023-05-09 08:00:00,2023-02-06 09:00:00,2,133.24,38,237,66.62,91
C10495,2023-02-10 19:00:00,2022-07-29 09:00:00,2,105.26,12,325,52.63,196
C10496,2023-05-23 14:00:00,2022-02-16 13:00:00,3,429.43,72,223,143.14,461
C10497,2022-05-23 19:00:00,2022-05-23 19:00:00,1,8.65,5,588,8.65,0
C10498,2023-09-08 11:00:00,2022-03-23 19:00:00,11,986.74,117,115,89.7,533
C10499,2022-04-30 18:00:00,2022-04-30 09:00:00,1,97.23,17,611,97.23,0
C10501,2023-10-31 20:00:00,2022-01-08 10:00:00,35,4276.15,769,62,122.18,661
C10502,2022-04-17 18:00:00,2022-04-17 18:00:00,1,10.44,4,624,10.44,0
C10503,2023-12-26 20:00:00,2022-01-05 10:00:00,51,5670.31,812,6,111.18,720
C10504,2023-07-11 16:00:00,2022-04-28 08:00:00,5,831.29,78,174,166.26,439
C10505,2023-09-07 17:00:00,2022-10-06 12:00:00,3,582.58,77,116,194.19,336
C10506,2023-12-03 19:00:00,2022-02-08 08:00:00,9,2500.28,345,29,277.81,663
C10509,2023-08-19 17:00:00,2022-01-28 15:00:00,3,102.89,14,135,34.3,568
C10510,2023-09-21 19:00:00,2022-02-01 18:00:00,16,927.01,191,102,57.94,597
C10511,2023-07-19 12:00:00,2022-07-17 11:00:00,4,448.45,86,166,112.11,367
C10512,2023-09-18 18:00:00,2022-01-11 10:00:00,3,651.6,100,105,217.2,615
C10513,2022-02-09 19:00:00,2022-02-09 16:00:00,1,75.04,19,691,75.04,0
C10514,2023-07-20 20:00:00,2023-01-13 16:00:00,3,444.16,30,165,148.05,188
C10515,2023-12-04 20:00:00,2022-01-07 09:00:00,19,3220.49,431,28,169.5,696
C10516,2023-03-04 19:00:00,2022-04-17 09:00:00,4,789.52,105,303,197.38,321
C10517,2023-01-08 12:00:00,2022-03-29 09:00:00,4,247.26,75,358,61.82,285
C10518,2023-07-15 18:00:00,2022-10-08 08:00:00,3,146.43,24,170,48.81,280
C10519,2023-11-03 18:00:00,2022-01-18 09:00:00,20,2506.66,412,59,125.33,654
C10520,2023-04-25 16:00:00,2022-01-05 20:00:00,2,180.41,21,251,90.2,474
C10521,2023-08-13 20:00:00,2022-01-14 13:00:00,5,906.16,153,141,181.23,576
C10523,2023-04-27 17:00:00,2022-06-02 19:00:00,6,481.55,91,249,80.26,328
C10524,2023-07-23 17:00:00,2022-06-12 09:00:00,8,559.88,96,162,69.98,406
C10526,2023-09-01 18:00:00,2022-01-08 08:00:00,18,2733.58,462,122,151.87,601
C10527,2022-03-10 15:00:00,2022-03-10 09:00:00,1,70.68,29,662,70.68,0
C10528,2023-05-07 14:00:00,2022-02-14 13:00:00,5,283.78,55,239,56.76,447
C10529,2023-09-20 09:00:00,2022-01-09 10:00:00,37,2769.24,588,103,74.84,618
C10530,2023-11-28 12:00:00,2022-04-17 09:00:00,10,885.48,126,34,88.55,590
C10531,2022-09-22 20:00:00,2022-02-16 20:00:00,3,402.94,51,466,134.31,218
C10532,2023-12-19 20:00:00,2022-01-02 15:00:00,41,2195.92,413,13,53.56,716
C10533,2023-08-16 10:00:00,2022-02-10 14:00:00,6,187.9,33,138,31.32,551
C10534,2023-07-10 16:00:00,2022-03-11 11:00:00,15,2837.52,428,175,189.17,486
C10535,2023-08-19 20:00:00,2022-02-18 10:00:00,4,917.67,158,135,229.42,547
C10536,2023-11-18 15:00:00,2022-01-07 16:00:00,38,4368.48,653,44,114.96,679
C10537,2022-02-27 17:00:00,2022-02-27 08:00:00,1,22.12,7,673,22.12,0
C10538,2022-01-27 12:00:00,2022-01-27 12:00:00,1,1.41,1,704,1.41,0
C10540,2023-08-21 09:00:00,2022-02-14 18:00:00,6,230.18,53,133,38.36,552
C10541,2023-12-07 20:00:00,2022-01-23 18:00:00,34,4481.79,730,25,131.82,683
C10543,2023-12-06 19:00:00,2022-02-18 09:00:00,19,3794.92,576,26,199.73,656
C10544,2023-12-21 16:00:00,2022-01-12 11:00:00,23,1682.49,189,11,73.15,708
C10545,2023-11-27 20:00:00,2022-02-25 08:00:00,6,504.86,94,35,84.14,640
C10546,2023-11-05 12:00:00,2022-01-10 15:00:00,8,1229.24,176,57,153.66,663
C10547,2023-06-30 11:00:00,2023-06-07 15:00:00,2,159.81,15,185,79.9,22
C10548,2022-12-21 15:00:00,2022-01-06 11:00:00,4,193.18,35,376,48.3,349
C10549,2023-09-16 19:00:00,2022-01-12 13:00:00,8,831.21,154,107,103.9,612
C10550,2023-03-25 15:00:00,2022-03-15 08:00:00,9,933.26,222,282,103.7,375
C10551,2022-05-04 20:00:00,2022-05-04 12:00:00,1,29.84,13,607,29.84,0
C10552,2023-05-14 19:00:00,2022-01-25 08:00:00,15,2818.56,318,232,187.9,474
C10553,2023-11-02 19:00:00,2022-01-24 09:00:00,8,433.74,74,60,54.22,647
C10554,2023-06-25 19:00:00,2022-01-27 17:00:00,9,484.73,75,190,53.86,514
C10555,2023-05-01 20:00:00,2022-09-16 20:00:00,3,171.57,16,245,57.19,227
C10556,2022-01-06 20:00:00,2022-01-06 10:00:00,1,88.37,24,725,88.37,0
C10557,2023-08-28 17:00:00,2022-02-15 20:00:00,6,302.01,63,126,50.34,558
C10558,2023-10-10 19:00:00,2022-01-09 12:00:00,16,2201.74,309,83,137.61,639
C10559,2023-08-08 10:00:00,2022-05-25 09:00:00,4,704.42,90,146,176.1,440
C10560,2022-11-19 20:00:00,2022-09-30 08:00:00,2,149.2,38,408,74.6,50
C10561,2023-06-26 19:00:00,2022-06-30 09:00:00,9,604.58,138,189,67.18,361
C10562,2022-02-27 12:00:00,2022-02-27 12:00:00,1,5.96,1,673,5.96,0
C10563,2023-09-10 19:00:00,2022-01-23 17:00:00,14,1080.52,251,113,77.18,595
C10564,2023-10-02 18:00:00,2022-04-19 11:00:00,8,637.36,127,91,79.67,531
C10566,2023-08-26 17:00:00,2022-02-05 17:00:00,10,406.91,88,128,40.69,567
C10567,2023-10-01 13:00:00,2022-01-19 11:00:00,5,523.74,82,92,104.75,620
C10568,2023-07-13 10:00:00,2022-02-09 19:00:00,10,523.23,68,172,52.32,518
C10569,2023-07-03 18:00:00,2022-03-19 09:00:00,6,405.96,83,182,67.66,471
C10570,2022-03-13 20:00:00,2022-03-13 09:00:00,1,80.98,24,659,80.98,0
C10571,2023-06-09 19:00:00,2022-03-18 08:00:00,6,346.95,66,206,57.82,448
C10572,2022-03-29 19:00:00,2022-03-29 14:00:00,1,26.34,9,643,26.34,0
C10573,2023-07-02 20:00:00,2022-02-08 09:00:00,12,1550.73,250,183,129.23,509
C10574,2023-06-21 19:00:00,2022-01-12 09:00:00,11,1150.59,243,194,104.6,525
C10575,2023-11-25 14:00:00,2022-01-06 08:00:00,38,5954.97,1009,37,156.71,688
C10576,2023-08-04 17:00:00,2023-05-31 18:00:00,2,187.44,16,150,93.72,64
C10577,2023-09-22 15:00:00,2022-06-09 15:00:00,9,312.3,59,101,34.7,470
C10579,2023-10-28 18:00:00,2022-03-10 10:00:00,11,1211.73,261,65,110.16,597
C10580,2022-04-01 12:00:00,2022-04-01 12:00:00,1,65.79,9,640,65.79,0
C10581,2023-09-21 20:00:00,2022-02-15 14:00:00,15,821.59,142,102,54.77,583
C10582,2022-03-09 13:00:00,2022-03-09 13:00:00,1,71.52,12,663,71.52,0
C10583,2023-08-27 18:00:00,2022-01-25 09:00:00,4,261.13,43,127,65.28,579
C10584,2023-09-06 14:00:00,2023-01-13 10:00:00,4,316.48,41,117,79.12,236
C10586,2022-10-04 15:00:00,2022-04-18 17:00:00,2,43.39,12,454,21.7,168
C10587,2023-01-24 19:00:00,2023-01-24 12:00:00,1,97.15,16,342,97.15,0
C10588,2023-07-23 19:00:00,2022-01-18 15:00:00,15,1269.88,250,162,84.66,551
C10589,2023-09-15 09:00:00,2022-03-13 09:00:00,10,1159.14,150,108,115.91,551
C10591,2022-05-26 20:00:00,2022-05-26 16:00:00,1,119.44,19,585,119.44,0
C10592,2023-09-17 13:00:00,2022-01-03 08:00:00,7,736.73,108,106,105.25,622
C10593,2023-10-02 18:00:00,2022-01-15 11:00:00,10,974.86,177,91,97.49,625
C10594,2023-11-22 19:00:00,2022-01-30 13:00:00,24,1845.53,259,40,76.9,661
C10595,2023-12-05 19:00:00,2022-01-11 09:00:00,39,5145.36,797,27,131.93,693
C10596,2023-06-04 13:00:00,2022-03-11 11:00:00,4,338.34,53,211,84.58,450
C10597,2023-10-31 09:00:00,2022-01-18 17:00:00,9,728.37,92,62,80.93,650
C10598,2023-11-19 20:00:00,2022-03-21 08:00:00,13,2474.7,401,43,190.36,608
C10599,2023-11-30 12:00:00,2022-01-07 11:00:00,6,1597.53,138,32,266.26,692
C10600,2023-11-22 13:00:00,2022-05-07 11:00:00,31,2173.26,329,40,70.11,564
C10601,2023-08-15 19:00:00,2022-05-04 09:00:00,4,817.89,124,139,204.47,468
C10602,2023-10-03 19:00:00,2022-04-23 19:00:00,8,751.75,123,90,93.97,528
C10603,2022-04-05 20:00:00,2022-04-05 09:00:00,1,279.27,42,636,279.27,0
C10604,2023-12-25 13:00:00,2022-02-06 08:00:00,10,2001.35,338,7,200.14,687
C10605,2023-11-14 14:00:00,2022-04-04 11:00:00,6,317.1,77,48,52.85,589
C10606,2023-05-27 20:00:00,2022-02-24 13:00:00,15,2982.54,309,219,198.84,457
C10607,2023-11-28 17:00:00,2022-01-07 09:00:00,22,3120.35,549,34,141.83,690
C10608,2023-06-03 19:00:00,2022-02-10 15:00:00,4,1462.94,139,212,365.74,478
C10609,2023-09-14 09:00:00,2022-01-21 13:00:00,11,1288.23,174,109,117.11,600
C10610,2023-06-18 20:00:00,2022-03-03 13:00:00,4,297.34,66,197,74.34,472
C10611,2023-10-15 20:00:00,2022-02-19 16:00:00,15,1814.62,259,78,120.97,603
C10612,2023-04-14 11:00:00,2022-04-05 09:00:00,5,198.98,62,262,39.8,374
C10613,2022-06-20 15:00:00,2022-06-20 09:00:00,1,262.26,25,560,262.26,0
C10614,2023-08-29 20:00:00,2022-03-16 20:00:00,4,890.52,114,125,222.63,531
C10615,2023-10-19 19:00:00,2022-01-07 14:00:00,22,618.85,124,74,28.13,650
C10616,2023-10-05 20:00:00,2022-03-27 14:00:00,4,222.35,31,88,55.59,557
C10617,2023-12-01 15:00:00,2022-01-14 14:00:00,25,2489.02,467,31,99.56,686
C10618,2023-08-19 15:00:00,2022-01-02 10:00:00,11,1438.28,226,135,130.75,594
C10620,2023-10-12 17:00:00,2022-01-12 16:00:00,33,3214.75,517,81,97.42,638
C10621,2023-12-05 19:00:00,2022-01-15 14:00:00,12,1728.87,256,27,144.07,689
C10622,2023-06-09 13:00:00,2023-06-09 13:00:00,1,251.96,19,206,251.96,0
C10623,2023-07-13 11:00:00,2022-09-04 20:00:00,3,348.49,29,172,116.16,311
C10624,2023-03-04 18:00:00,2022-03-19 14:00:00,4,359.16,73,303,89.79,350
C10625,2023-11-16 08:00:00,2022-02-17 10:00:00,32,2275.01,309,46,71.09,636
C10626,2023-11-10 18:00:00,2022-01-30 13:00:00,3,426.8,63,52,142.27,649
C10627,2023-04-03 19:00:00,2022-10-01 18:00:00,2,59.72,26,273,29.86,184
C10628,2023-12-05 17:00:00,2022-01-09 10:00:00,31,3114.27,429,27,100.46,695
C10629,2023-11-14 20:00:00,2022-01-10 08:00:00,11,1418.97,268,48,129.0,673
C10630,2023-10-21 11:00:00,2022-01-15 09:00:00,27,3881.12,645,72,143.75,644
C10631,2023-12-15 17:00:00,2022-01-22 09:00:00,40,4508.46,782,17,112.71,692
C10632,2023-09-08 12:00:00,2022-02-22 13:00:00,11,548.06,104,115,49.82,562
C10633,2023-11-24 15:00:00,2022-01-06 08:00:00,44,5290.49,961,38,120.24,687
C10634,2023-09-27 15:00:00,2022-08-21 10:00:00,2,280.81,25,96,140.4,402
C10635,2023-08-25 18:00:00,2022-03-19 08:00:00,6,794.77,108,129,132.46,524
C10636,2022-01-16 17:00:00,2022-01-16 17:00:00,1,33.84,9,715,33.84,0
C10637,2023-09-22 16:00:00,2022-01-13 08:00:00,4,220.61,38,101,55.15,617
C10638,2023-04-10 18:00:00,2022-01-10 17:00:00,6,289.56,57,266,48.26,455
C10639,2023-11-14 15:00:00,2022-01-28 13:00:00,20,1895.05,346,48,94.75,655
C10640,2022-09-07 20:00:00,2022-05-12 10:00:00,2,213.5,28,481,106.75,118
C10641,2023-04-28 20:00:00,2022-01-31 10:00:00,2,250.09,57,248,125.04,452
C10642,2023-12-09 16:00:00,2022-01-25 10:00:00,16,1331.61,210,23,83.23,683
C10643,2022-01-15 12:00:00,2022-01-15 11:00:00,1,112.51,18,716,112.51,0
C10644,2023-10-20 20:00:00,2022-01-07 08:00:00,21,3730.63,585,73,177.65,651
C10645,2022-05-07 20:00:00,2022-05-07 20:00:00,1,67.28,8,604,67.28,0
C10646,2023-01-21 19:00:00,2022-05-18 09:00:00,2,426.08,58,345,213.04,248
C10648,2023-07-31 20:00:00,2022-01-24 14:00:00,7,814.03,105,154,116.29,553
C10649,2022-03-09 17:00:00,2022-03-09 13:00:00,1,29.41,14,663,29.41,0
