CustomerID,Frequency,Monetary,AvgOrderValue,PurchaseSpan,TotalItems,DaysSinceFirst,PurchaseRate,churned,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_United Kingdom,churn_probability,risk_level
C10330,6,416.21,69.37,451,67,550,0.3267,1,False,False,False,False,True,0.9837,High
C10331,1,749.4,749.4,0,34,566,0.0529,1,False,False,False,False,True,0.9998,High
C10332,4,815.29,203.82,332,99,643,0.1863,1,False,False,False,False,True,0.9999,High
C10333,2,138.84,69.42,268,33,572,0.1047,1,False,False,False,False,True,1.0,High
C10334,11,1037.93,94.36,603,115,729,0.4521,1,False,False,False,False,True,0.9995,High
C10335,6,453.34,75.56,451,82,544,0.3303,1,False,False,False,False,True,0.897,High
C10336,7,404.2,57.74,587,66,695,0.3017,1,False,False,False,False,True,0.9941,High
C10337,41,2351.62,57.36,629,480,720,1.706,1,False,False,False,False,True,0.9175,High
C10339,47,3397.64,72.29,694,484,719,1.9583,0,False,False,False,False,True,0.0002,Low
C10341,8,1017.27,127.16,553,134,694,0.3453,1,False,False,False,True,False,0.9989,High
C10342,11,1690.49,153.68,539,315,693,0.4755,1,False,True,False,False,False,0.9987,High
C10343,1,132.2,132.2,0,22,464,0.0645,1,False,False,True,False,False,0.9999,High
C10344,1,414.64,414.64,0,37,706,0.0424,1,False,False,False,True,False,1.0,High
C10345,2,124.14,62.07,460,18,706,0.0849,1,False,False,False,False,True,1.0,High
C10346,1,26.91,26.91,0,9,699,0.0429,1,False,False,False,False,True,1.0,High
C10347,2,159.31,79.66,214,35,692,0.0866,1,False,False,False,False,True,1.0,High
C10348,2,71.95,35.98,127,20,305,0.1961,1,False,False,False,False,True,0.9998,High
C10349,1,258.92,258.92,0,40,711,0.0421,1,False,False,False,False,True,1.0,High
C10350,9,396.53,44.06,603,99,678,0.3976,0,False,False,False,False,True,0.0066,Low
C10351,10,2760.54,276.05,585,295,596,0.5025,0,False,True,False,False,False,0.0046,Low
C10352,5,371.19,74.24,456,60,693,0.2161,1,False,False,False,True,False,0.9999,High
C10353,1,608.85,608.85,0,34,672,0.0446,1,False,False,False,False,True,0.9999,High
C10354,1,94.63,94.63,0,19,677,0.0442,1,False,False,False,False,True,1.0,High
C10355,14,3784.64,270.33,628,616,713,0.5882,0,False,False,False,True,False,0.0143,Low
C10357,1,35.1,35.1,0,6,647,0.0463,1,False,False,False,False,True,1.0,High
C10358,15,608.6,40.57,617,134,673,0.6677,0,False,False,False,False,True,0.0025,Low
C10359,2,62.63,31.32,57,25,223,0.2679,1,False,True,False,False,False,0.9991,High
C10360,2,163.0,81.5,65,24,663,0.0904,1,False,False,False,False,True,1.0,High
C10361,38,4121.96,108.47,701,679,726,1.5681,0,False,False,False,False,True,0.0001,Low
C10362,5,260.41,52.08,577,54,711,0.2107,1,False,False,False,False,True,0.9989,High
C10363,12,1479.1,123.26,604,243,665,0.5405,0,False,False,False,False,True,0.003,Low
C10365,1,48.36,48.36,0,7,652,0.0459,1,False,False,False,False,True,1.0,High
C10366,1,106.63,106.63,0,17,603,0.0497,1,False,False,False,False,True,1.0,High
C10367,16,1152.63,72.04,472,205,634,0.7559,1,False,False,False,False,True,0.9969,High
C10368,1,84.96,84.96,0,9,614,0.0488,1,False,False,False,False,True,1.0,High
C10370,3,830.48,276.83,370,123,445,0.2018,0,False,False,False,False,True,0.0171,Low
C10371,1,360.71,360.71,0,49,685,0.0437,1,False,False,True,False,False,1.0,High
C10372,21,1309.15,62.34,628,260,674,0.9333,0,False,False,False,False,True,0.003,Low
C10373,2,80.1,40.05,5,21,230,0.2597,1,False,False,False,False,True,0.999,High
C10374,5,964.89,192.98,442,163,599,0.25,1,False,False,False,False,True,0.9971,High
C10375,23,1759.56,76.5,638,251,724,0.9517,0,False,True,False,False,False,0.0003,Low
C10376,21,1652.36,78.68,669,312,711,0.8848,0,False,False,False,False,True,0.0002,Low
C10377,5,1003.57,200.71,527,176,648,0.2311,1,False,True,False,False,False,0.9955,High
C10378,3,357.06,119.02,75,52,629,0.1429,1,True,False,False,False,False,1.0,High
C10379,2,262.59,131.29,44,36,658,0.091,1,False,False,False,False,True,1.0,High
C10380,44,8116.44,184.46,654,1189,710,1.8565,0,True,False,False,False,False,0.0001,Low
C10381,15,1875.67,125.04,662,257,725,0.6198,0,False,False,False,False,True,0.0003,Low
C10382,2,200.65,100.32,274,34,462,0.1296,1,False,False,False,False,True,0.9999,High
C10383,3,297.87,99.29,462,45,708,0.1269,1,False,False,True,False,False,1.0,High
C10384,7,1122.22,160.32,595,98,688,0.3048,1,False,True,False,False,False,0.948,High
C10385,3,120.1,40.03,515,22,657,0.1368,1,False,True,False,False,False,0.9995,High
C10386,2,204.43,102.22,131,43,685,0.0875,1,False,False,False,False,True,1.0,High
C10387,2,60.6,30.3,39,14,555,0.1079,1,False,False,False,False,True,1.0,High
C10388,7,510.1,72.87,576,107,630,0.3328,0,False,False,False,False,True,0.0085,Low
C10389,26,1502.5,57.79,638,258,717,1.0864,0,False,False,False,False,True,0.0001,Low
C10390,1,156.85,156.85,0,39,706,0.0424,1,False,False,True,False,False,1.0,High
C10391,26,2506.62,96.41,621,466,719,1.0833,1,False,False,False,True,False,0.9936,High
C10392,1,20.5,20.5,0,6,658,0.0455,1,False,False,False,False,True,1.0,High
C10393,1,10.18,10.18,0,3,334,0.0896,1,False,False,False,False,True,0.9998,High
C10395,3,200.15,66.72,400,51,705,0.1275,1,False,False,False,False,True,1.0,High
C10396,1,93.56,93.56,0,21,645,0.0464,1,False,False,False,False,True,1.0,High
C10397,9,2339.42,259.94,578,284,722,0.3734,1,False,False,True,False,False,0.9994,High
C10398,3,407.79,135.93,508,64,704,0.1277,1,False,False,False,True,False,0.9999,High
C10399,13,1436.44,110.5,540,289,624,0.624,0,False,False,False,False,True,0.0216,Low
C10400,8,757.36,94.67,561,84,642,0.3733,0,False,False,False,False,True,0.0429,Low
C10401,5,301.98,60.4,413,82,623,0.2404,1,False,False,False,False,True,0.998,High
C10404,4,192.1,48.02,220,35,356,0.3361,1,False,False,False,False,True,0.9971,High
C10405,8,1935.99,242.0,590,287,670,0.3577,0,False,False,False,False,True,0.0224,Low
C10406,6,954.01,159.0,604,123,696,0.2582,1,True,False,False,False,False,0.987,High
C10407,5,1032.29,206.46,216,176,343,0.436,1,False,True,False,False,False,0.9531,High
C10408,10,1121.63,112.16,562,212,588,0.5093,0,False,False,False,False,True,0.0047,Low
C10409,19,842.92,44.36,673,173,702,0.8108,0,False,False,False,False,True,0.0002,Low
C10410,4,414.66,103.66,233,72,612,0.1958,1,False,False,False,False,True,0.9999,High
C10411,9,542.54,60.28,659,107,728,0.3704,0,False,False,False,False,True,0.0002,Low
C10412,7,933.47,133.35,606,179,717,0.2925,1,False,False,False,False,True,0.9968,High
C10413,16,2427.92,151.74,558,372,705,0.6799,1,False,False,False,False,True,0.9969,High
C10414,23,1557.35,67.71,677,222,712,0.9677,0,False,False,False,False,True,0.0002,Low
C10415,32,6539.74,204.37,712,864,727,1.3187,0,False,False,False,False,True,0.0002,Low
C10416,1,17.44,17.44,0,8,684,0.0438,1,False,False,False,False,True,1.0,High
C10417,13,1835.49,141.19,663,296,727,0.5357,0,False,False,False,False,True,0.0003,Low
C10418,5,1054.1,210.82,503,182,554,0.2703,0,False,False,False,False,True,0.0161,Low
C10419,6,373.29,62.22,440,95,565,0.318,1,False,False,False,False,True,0.9912,High
C10420,10,697.6,69.76,675,101,729,0.411,0,False,False,False,False,True,0.0003,Low
C10422,1,165.73,165.73,0,32,357,0.0838,1,False,False,False,False,True,0.9996,High
C10423,16,1684.72,105.3,634,283,709,0.6761,0,False,False,False,True,False,0.0032,Low
C10424,6,1333.01,222.17,526,143,726,0.2476,1,False,False,False,False,True,0.9999,High
C10425,1,91.82,91.82,0,21,680,0.0441,1,True,False,False,False,False,1.0,High
C10426,1,18.35,18.35,0,5,650,0.0461,1,False,False,False,True,False,1.0,High
C10427,6,505.73,84.29,414,110,716,0.251,1,False,False,False,False,True,1.0,High
C10428,3,167.04,55.68,509,38,724,0.1241,1,False,False,False,False,True,1.0,High
C10429,5,380.22,76.04,310,54,585,0.256,1,False,False,True,False,False,0.9993,High
C10430,1,131.7,131.7,0,40,672,0.0446,1,False,True,False,False,False,1.0,High
C10431,11,1129.62,102.69,527,158,649,0.5077,1,False,False,False,False,True,0.9814,High
C10432,1,10.75,10.75,0,5,674,0.0444,1,False,False,True,False,False,1.0,High
C10433,2,214.43,107.22,58,33,500,0.1198,1,False,False,False,False,True,0.9998,High
C10434,2,179.38,89.69,370,52,699,0.0857,1,False,False,False,False,True,1.0,High
C10435,2,205.29,102.64,124,51,723,0.0829,1,False,False,False,False,True,1.0,High
C10436,8,1623.01,202.88,609,277,695,0.3448,0,False,False,False,False,True,0.0206,Low
C10437,10,631.73,63.17,554,122,575,0.5208,0,False,False,False,False,True,0.0052,Low
C10438,13,1673.26,128.71,654,339,698,0.5579,0,False,False,False,True,False,0.0001,Low
C10439,10,1149.28,114.93,617,229,655,0.4573,0,False,True,False,False,False,0.003,Low
C10440,4,181.22,45.3,216,57,352,0.3399,1,False,False,False,False,True,0.9973,High
C10441,12,1336.08,111.34,630,187,703,0.5114,0,False,False,False,False,True,0.0014,Low
C10442,46,3998.47,86.92,672,713,721,1.9114,0,False,False,False,False,True,0.0002,Low
C10443,1,27.7,27.7,0,10,658,0.0455,1,True,False,False,False,False,1.0,High
C10444,1,157.66,157.66,0,31,666,0.045,1,False,False,False,False,True,1.0,High
C10445,1,53.64,53.64,0,9,710,0.0422,1,False,False,False,True,False,1.0,High
C10446,1,47.3,47.3,0,10,698,0.0429,1,False,False,False,False,True,1.0,High
C10447,11,927.99,84.36,486,145,599,0.55,1,False,False,False,False,True,0.9191,High
C10448,5,317.09,63.42,309,50,725,0.2066,1,False,False,False,True,False,1.0,High
C10449,3,321.9,107.3,163,73,662,0.1357,1,False,False,False,True,False,1.0,High
C10450,2,727.26,363.63,159,33,302,0.198,1,False,False,False,False,True,0.9929,High
C10451,6,493.29,82.21,466,34,718,0.2503,1,False,False,False,False,True,1.0,High
C10453,10,1344.4,134.44,639,242,715,0.419,0,False,False,False,False,True,0.0003,Low
C10454,9,424.53,47.17,685,87,706,0.3819,0,False,False,False,False,True,0.0003,Low
C10455,3,231.79,77.26,432,42,590,0.1523,1,False,False,False,False,True,0.9997,High
C10456,1,131.3,131.3,0,28,234,0.1277,1,False,False,False,True,False,0.9998,High
C10457,4,506.83,126.71,375,50,712,0.1683,1,False,False,False,False,True,1.0,High
C10458,14,918.8,65.63,588,177,712,0.5891,1,False,False,False,False,True,0.9978,High
C10460,10,1651.0,165.1,536,259,628,0.4769,1,False,False,False,False,True,0.7386,High
C10461,26,1447.46,55.67,659,259,722,1.0788,0,False,False,False,False,True,0.0002,Low
C10463,1,3.75,3.75,0,3,615,0.0487,1,False,False,False,False,True,1.0,High
C10466,1,128.59,128.59,0,22,219,0.1364,1,False,False,False,False,True,0.9999,High
C10467,4,739.6,184.9,416,125,636,0.1884,1,False,False,False,True,False,0.9996,High
C10468,20,1849.86,92.49,683,371,728,0.823,0,False,False,False,False,True,0.0002,Low
C10469,16,1564.19,97.76,662,212,710,0.6751,0,False,True,False,False,False,0.0002,Low
C10470,8,756.06,94.51,533,165,702,0.3414,1,False,False,False,True,False,0.999,High
C10471,5,345.94,69.19,467,68,619,0.2419,1,False,False,False,False,True,0.9961,High
C10472,2,111.57,55.78,400,21,556,0.1077,1,False,True,False,False,False,0.9999,High
C10473,10,2052.68,205.27,625,182,724,0.4138,1,False,False,False,False,True,0.9985,High
C10474,22,4389.9,199.54,543,624,609,1.082,0,False,False,False,False,True,0.0113,Low
C10475,14,2943.62,210.26,657,447,725,0.5785,0,False,False,False,False,True,0.0003,Low
C10476,3,91.9,30.63,415,26,641,0.1402,1,False,False,False,True,False,0.9999,High
C10477,35,6665.5,190.44,685,1005,718,1.4604,0,False,False,False,False,True,0.0001,Low
C10479,12,1092.93,91.08,565,113,719,0.5,1,False,False,False,False,True,0.9991,High
C10480,17,1542.61,90.74,608,295,722,0.7054,1,False,False,False,False,True,0.9989,High
C10481,4,657.96,164.49,525,75,620,0.1932,1,False,True,False,False,False,0.9976,High
C10482,1,17.03,17.03,0,5,657,0.0456,1,False,True,False,False,False,1.0,High
C10483,5,677.07,135.41,273,84,339,0.4412,0,False,False,False,False,True,0.031,Low
C10484,5,241.18,48.24,512,57,701,0.2137,1,False,False,False,False,True,0.9996,High
C10485,4,146.08,36.52,340,30,680,0.1762,1,False,False,False,False,True,1.0,High
C10486,12,1050.31,87.53,652,163,724,0.4966,0,False,False,False,False,True,0.0003,Low
C10488,5,835.48,167.1,415,146,521,0.2874,1,False,False,False,False,True,0.9861,High
C10489,3,1534.65,511.55,436,55,664,0.1353,1,False,False,False,False,True,0.9999,High
C10492,5,551.85,110.37,595,115,692,0.2165,1,False,False,False,True,False,0.9915,High
C10493,1,44.52,44.52,0,6,599,0.05,1,False,False,False,False,True,1.0,High
C10494,2,133.24,66.62,91,38,328,0.1824,1,False,False,True,False,False,0.9998,High
C10495,2,105.26,52.63,196,12,520,0.1152,1,False,False,False,False,True,0.9999,High
C10496,3,429.43,143.14,461,72,683,0.1316,1,False,False,False,False,True,0.9999,High
C10497,1,8.65,8.65,0,5,587,0.051,1,False,False,False,True,False,1.0,High
C10498,11,986.74,89.7,533,117,648,0.5085,1,False,True,False,False,False,0.9814,High
C10499,1,97.23,97.23,0,17,610,0.0491,1,False,False,False,False,True,1.0,High
C10501,35,4276.15,122.18,661,769,722,1.4523,0,False,False,False,True,False,0.0002,Low
C10502,1,10.44,10.44,0,4,623,0.0481,1,False,False,False,False,True,1.0,High
C10503,51,5670.31,111.18,720,812,725,2.1074,0,False,False,False,False,True,0.0002,Low
C10504,5,831.29,166.26,439,78,612,0.2447,1,False,False,False,False,True,0.9977,High
C10505,3,582.58,194.19,336,77,451,0.1991,1,False,False,False,False,True,0.995,High
C10506,9,2500.28,277.81,663,345,691,0.3902,0,False,False,False,False,True,0.0001,Low
C10509,3,102.89,34.3,568,14,702,0.128,1,False,False,False,True,False,0.999,High
C10510,16,927.01,57.94,597,191,698,0.6867,1,False,False,False,False,True,0.9755,High
C10511,4,448.45,112.11,367,86,532,0.2251,1,False,False,False,False,True,0.9917,High
C10512,3,651.6,217.2,615,100,719,0.125,1,False,False,True,False,False,0.9997,High
C10513,1,75.04,75.04,0,19,690,0.0434,1,False,False,False,True,False,1.0,High
C10514,3,444.16,148.05,188,30,352,0.255,1,False,False,False,False,True,0.9923,High
C10515,19,3220.49,169.5,696,431,723,0.7873,0,False,False,False,False,True,0.0002,Low
C10516,4,789.52,197.38,321,105,623,0.1923,1,False,False,False,False,True,0.9999,High
C10517,4,247.26,61.82,285,75,642,0.1866,1,False,False,False,True,False,0.9999,High
C10518,3,146.43,48.81,280,24,449,0.2,1,False,False,False,False,True,0.9994,High
C10519,20,2506.66,125.33,654,412,712,0.8415,0,False,False,False,False,True,0.0001,Low
C10520,2,180.41,90.2,474,21,725,0.0826,1,False,False,False,False,True,1.0,High
C10521,5,906.16,181.23,576,153,716,0.2092,1,False,False,False,False,True,0.9994,High
C10523,6,481.55,80.26,328,91,577,0.3114,1,False,False,False,False,True,0.999,High
C10524,8,559.88,69.98,406,96,567,0.4225,1,False,False,False,False,True,0.9788,High
C10526,18,2733.58,151.87,601,462,722,0.7469,1,False,False,False,False,True,0.999,High
C10527,1,70.68,70.68,0,29,661,0.0453,1,False,False,False,False,True,1.0,High
C10528,5,283.78,56.76,447,55,685,0.2187,1,False,False,False,False,True,0.9998,High
C10529,37,2769.24,74.84,618,588,721,1.5374,1,False,False,False,False,True,0.9978,High
C10530,10,885.48,88.55,590,126,623,0.4808,0,False,False,True,False,False,0.006,Low
C10531,3,402.94,134.31,218,51,683,0.1316,1,False,False,False,False,True,1.0,High
C10532,41,2195.92,53.56,716,413,728,1.6872,0,False,False,False,False,True,0.0005,Low
C10533,6,187.9,31.32,551,33,689,0.2609,1,False,False,False,False,True,0.9987,High
C10534,15,2837.52,189.17,486,428,660,0.6808,1,False,False,False,False,True,0.9959,High
C10535,4,917.67,229.42,547,158,681,0.176,1,False,False,False,False,True,0.9991,High
C10536,38,4368.48,114.96,679,653,723,1.5746,0,False,False,False,True,False,0.0001,Low
C10537,1,22.12,22.12,0,7,672,0.0446,1,False,False,False,False,True,1.0,High
C10538,1,1.41,1.41,0,1,703,0.0426,1,False,False,False,False,True,1.0,High
C10540,6,230.18,38.36,552,53,685,0.2624,1,False,False,False,False,True,0.9988,High
C10541,34,4481.79,131.82,683,730,707,1.4407,0,False,False,False,False,True,0.0001,Low
C10543,19,3794.92,199.73,656,576,681,0.8358,0,False,False,False,False,True,0.0001,Low
C10544,23,1682.49,73.15,708,189,718,0.9597,0,False,False,False,False,True,0.0003,Low
C10545,6,504.86,84.14,640,94,674,0.2667,0,False,False,False,False,True,0.0002,Low
C10546,8,1229.24,153.66,663,176,720,0.3329,0,False,False,False,False,True,0.0004,Low
C10547,2,159.81,79.9,22,15,207,0.2885,1,False,False,False,False,True,0.999,High
C10548,4,193.18,48.3,349,35,724,0.1655,1,False,False,False,False,True,1.0,High
C10549,8,831.21,103.9,612,154,718,0.3338,1,False,True,False,False,False,0.9971,High
C10550,9,933.26,103.7,375,222,656,0.411,1,False,False,False,False,True,0.9996,High
C10551,1,29.84,29.84,0,13,606,0.0494,1,False,False,False,False,True,1.0,High
C10552,15,2818.56,187.9,474,318,705,0.6374,1,False,False,False,False,True,0.9997,High
C10553,8,433.74,54.22,647,74,706,0.3395,0,True,False,False,False,False,0.0003,Low
C10554,9,484.73,53.86,514,75,703,0.3835,1,False,False,False,False,True,0.9993,High
C10555,3,171.57,57.19,227,16,471,0.1907,1,False,False,False,False,True,0.9998,High
C10556,1,88.37,88.37,0,24,724,0.0414,1,False,False,False,True,False,1.0,High
C10557,6,302.01,50.34,558,63,684,0.2628,1,False,False,False,False,True,0.996,High
C10558,16,2201.74,137.61,639,309,721,0.6648,0,False,False,False,False,True,0.0003,Low
C10559,4,704.42,176.1,440,90,585,0.2048,1,True,False,False,False,False,0.9995,High
C10560,2,149.2,74.6,50,38,457,0.131,1,False,False,False,False,True,0.9999,High
C10561,9,604.58,67.18,361,138,549,0.4909,1,False,False,False,False,True,0.9765,High
C10562,1,5.96,5.96,0,1,672,0.0446,1,False,False,False,False,True,1.0,High
C10563,14,1080.52,77.18,595,251,707,0.5932,1,False,True,False,False,False,0.9972,High
C10564,8,637.36,79.67,531,127,621,0.3859,1,False,False,False,False,True,0.6562,High
C10566,10,406.91,40.69,567,88,694,0.4317,1,False,False,False,False,True,0.9943,High
C10567,5,523.74,104.75,620,82,711,0.2107,1,False,False,False,True,False,0.9786,High
C10568,10,523.23,52.32,518,68,690,0.4342,1,False,False,False,False,True,0.9989,High
C10569,6,405.96,67.66,471,83,652,0.2757,1,False,False,False,False,True,0.999,High
C10570,1,80.98,80.98,0,24,658,0.0455,1,False,False,False,False,True,1.0,High
C10571,6,346.95,57.82,448,66,653,0.2752,1,False,False,False,False,True,0.9995,High
C10572,1,26.34,26.34,0,9,642,0.0467,1,False,False,False,True,False,1.0,High
C10573,12,1550.73,129.23,509,250,691,0.5202,1,False,False,False,True,False,0.9991,High
C10574,11,1150.59,104.6,525,243,718,0.459,1,False,False,False,True,False,0.9997,High
C10575,38,5954.97,156.71,688,1009,724,1.5724,0,False,False,False,True,False,0.0002,Low
C10576,2,187.44,93.72,64,16,214,0.2791,1,False,False,True,False,False,0.9991,High
C10577,9,312.3,34.7,470,59,570,0.4729,1,False,False,False,False,True,0.8799,High
C10579,11,1211.73,110.16,597,261,661,0.4985,0,False,False,False,False,True,0.007,Low
C10580,1,65.79,65.79,0,9,639,0.0469,1,False,False,False,False,True,1.0,High
C10581,15,821.59,54.77,583,142,684,0.6569,1,False,False,True,False,False,0.9599,High
C10582,1,71.52,71.52,0,12,662,0.0452,1,False,False,False,False,True,1.0,High
C10583,4,261.13,65.28,579,43,705,0.17,1,True,False,False,False,False,0.9988,High
C10584,4,316.48,79.12,236,41,352,0.3399,1,False,False,False,False,True,0.9965,High
C10586,2,43.39,21.7,168,12,622,0.0963,1,False,False,False,False,True,1.0,High
C10587,1,97.15,97.15,0,16,341,0.0877,1,False,False,False,True,False,0.9998,High
C10588,15,1269.88,84.66,551,250,712,0.6311,1,False,False,False,False,True,0.9992,High
C10589,10,1159.14,115.91,551,150,658,0.4552,1,False,False,False,False,True,0.9946,High
C10591,1,119.44,119.44,0,19,584,0.0513,1,False,False,True,False,False,1.0,High
